# redshift       sigma           g Reff          r               i               z               g mag           r mag           i mag           z                w1     w2       w3      w4
0.1605351	208.828	0.003620824	1.962811	3.000096	1.798564	21.09762	17.69216	17.17883	16.90485	13.237	13.013	11.622	7.958
0.1385114	197.128	4.139708	3.609102	3.131866	2.889309	18.53234	16.86029	16.38761	15.96659	13.693	13.425	12.029	8.112
0.1270814	243.6261	8.4473	12.19408	10.03295	10.30209	17.20735	15.68324	15.13463	14.85241	12.938	12.757	11.47	7.82
0.1794157	173.328	0.0001579382	2.860838	0.00002042506	0.002567063	22.34036	17.43532	20.65917	20.08952	14.151	14.007	12.159	8.412
0.1603076	399.0109	0.8166654	1.672383	1.226777	1.004837	18.80498	17.22823	16.73512	16.39952	13.492	13.261	11.656	7.999
0.1674921	250.4882	1.928428	1.847481	1.822935	1.758601	19.07147	17.18791	16.7219	16.35658	13.718	13.577	12.337	8.752
0.1659737	211.4897	0.005713276	2.835728	2.534896	2.23905	23.18653	17.10862	16.62756	16.63326	13.499	13.285	12.263	8.946
0.1127563	201.2553	6.415306	5.547263	4.919917	4.295937	17.70859	15.65924	15.21299	14.8898	12.511	12.219	8.701	6.934
0.1777906	156.1823	1.697523	0.829141	0.8736198	0.9572392	22.09239	18.4704	17.95762	17.70238	13.991	13.401	10.419	7.474
0.1073794	177.9569	0.00183048	1.92452	1.968841	1.912798	21.18985	17.53087	17.08249	16.68702	14.129	14.061	12.147	9.227
0.1131387	155.5813	3.064011	2.082914	2.107721	2.124091	19.43703	17.18281	16.74967	16.43064	13.997	13.913	11.267	7.78
0.1255052	198.8411	0.03618183	0.004571123	0.004549245	2.197547	25.11438	20.04336	19.6607	17.20806	13.131	13.04	12.191	8.944
0.1534778	179.9719	0.0001879916	5.116183	3.59239	2.869007	22.60062	17.34503	16.86667	16.57858	13.043	12.848	10.615	8.415
0.1154397	212.0693	1.08116	1.172615	0.004253835	1.595484	18.95558	17.88024	20.98918	16.84933	13.442	13.357	11.818	8.604
0.1474704	216.3551	0.001258986	5.005082	17.31508	1.79293	20.57339	16.40144	15.82958	15.67181	12.936	12.751	12.145	8.402
0.1802706	270.2968	0.000970441	2.188403	2.288728	1.656306	21.28305	17.2787	16.7303	16.38055	13.461	13.359	11.857	9.318
0.1227053	287.3277	0.002974504	2.455134	0.002023535	0.0002077671	19.24775	16.7429	20.29819	18.79776	13.185	13.104	12.311	9.164
0.1537753	220.1688	4.624413	1.625984	2.68535	29.66542	25.13762	17.39272	17.03678	22.86359	13.733	13.643	12.267	8.361
