#  RA   Dec   redshift   u    g   r   i   z
34.80300728 -7.232826351 0.54 23.83 22.7259 21.242 20.5345 20.1893
34.58236852 -7.23113709 0.45 25.7802 23.1364 21.6903 21.0279 20.7093
34.48382291 -7.230438076 0.58 99.0 24.4609 23.5269 22.3197 21.8942
34.36966965 -7.230921374 0.6 24.6206 22.9966 21.4245 20.4265 20.0192
34.60077604 -7.229615152 0.47 25.2885 23.4195 21.9346 21.1399 20.761
34.39831593 -7.227771926 0.66 25.7437 24.7221 23.1297 22.2356 21.7885
34.74152387 -7.227757167 0.32 24.3093 22.95 21.9717 21.4351 21.0128
34.11421507 -7.228188251 0.45 24.7338 22.3525 20.7094 20.0333 19.6854
34.5641345 -7.22653798 0.71 26.29 24.1959 22.5008 21.1996 20.6771
34.52613159 -7.226193277 0.78 27.2994 25.3086 23.4854 22.112 21.4344
34.65233906 -7.225779626 0.67 99.0 24.8851 23.2908 21.9496 21.5184
34.32491451 -7.226097244 0.45 25.39 23.6827 22.2209 21.5697 21.2182
34.41403705 -7.226485421 0.83 25.9735 24.7864 23.0493 21.6415 21.0444
34.16585927 -7.224773287 0.82 26.1836 25.3207 23.662 22.4265 21.9261
34.10952564 -7.224037739 0.79 26.4573 25.2933 23.6581 22.4129 21.8549
34.6761279 -7.224386604 0.78 26.8498 24.8847 22.977 21.71 21.0632
34.29776576 -7.224217701 0.6 99.0 23.8389 22.3484 21.1977 20.7731
34.67183661 -7.224185585 0.7 26.0671 24.2045 22.6889 21.399 20.9117
34.15984329 -7.223179583 0.45 25.7087 24.051 22.7523 22.0984 21.7217
34.16206546 -7.223379491 0.75 25.2886 24.0776 22.5862 21.2985 20.8699
34.04135985 -7.223184088 0.43 25.3359 22.9683 21.5018 20.8494 20.4644
34.5084315 -7.222669589 0.26 25.0979 23.6446 22.6574 22.0841 21.8684
34.77573742 -7.22206539 0.79 99.0 25.3927 23.6882 22.4282 21.4971
34.7285526 -7.222390503 0.76 25.8168 24.6602 23.3759 22.2207 21.6168
34.34012376 -7.220677722 0.63 25.5649 24.4288 23.0853 22.2018 21.7134
34.50453948 -7.221123247 0.65 25.0587 23.6136 22.3165 21.1902 20.7827
34.88918792 -7.220364239 0.81 25.2877 24.8341 23.3605 22.1595 21.7957
34.48975794 -7.219878365 0.62 25.7758 24.3429 22.9667 21.9417 21.5087
34.59421915 -7.221837191 0.25 23.2854 21.8192 20.7782 20.231 19.9544
34.71356965 -7.219900653 0.5 27.2065 24.1719 22.7935 21.8632 21.5315
34.4439323 -7.217079495 0.55 25.2528 23.7293 22.2811 21.4218 20.9933
34.35038681 -7.2169243 0.47 25.4726 23.6133 22.2192 21.3858 21.0374
34.19894365 -7.217870374 0.24 22.6917 21.2563 20.1634 19.6891 19.4274
34.48474512 -7.215900191 0.69 26.3642 24.7233 23.2332 22.048 21.5364
34.32455418 -7.216030973 0.41 24.4229 22.6535 21.1463 20.547 20.1801
34.47404666 -7.215705337 0.59 25.7715 24.3862 23.3625 22.454 22.0432
34.03551865 -7.215482152 0.43 25.0942 23.3582 21.8251 21.1519 20.7597
34.63082488 -7.215174954 0.47 25.0612 23.3738 22.2494 21.5219 21.1638
34.43507538 -7.215436891 0.57 25.4077 23.5778 21.9725 20.9779 20.5919
34.25054975 -7.21395464 0.68 27.9547 24.5507 22.8966 21.5891 21.0895
34.12211612 -7.214222004 0.66 24.3346 22.8859 21.4102 20.2982 19.8603
34.77387235 -7.21166246 0.81 26.9686 25.3924 23.4937 22.2256 21.4453
34.03765743 -7.210908188 0.39 25.7095 23.5308 22.0484 21.4135 21.1075
34.27089269 -7.211193164 0.22 22.8482 21.3052 20.2549 19.7726 19.5024
34.35898188 -7.211589056 0.56 25.3646 24.0351 22.5694 21.7673 21.3248
34.77710651 -7.209377225 0.46 24.9802 23.536 22.1891 21.5801 21.1399
34.35542369 -7.208826234 0.45 25.787 24.4009 22.9081 22.1894 22.0087
34.92513282 -7.207419568 0.71 25.9257 24.678 23.0346 21.8753 21.4915
34.61955873 -7.207684846 0.5 25.8155 23.384 21.852 20.8202 20.4332
34.87764817 -7.207612479 0.61 25.4156 23.443 21.9298 20.7905 20.4128
34.33725233 -7.207172272 0.53 27.1038 23.6172 22.1461 21.3026 20.8947
34.80018691 -7.206890978 0.81 24.8391 23.9915 22.5327 21.2976 20.7574
34.05412295 -7.204586028 0.5 25.2077 23.2035 21.7475 20.9253 20.4994
34.05099815 -7.203179351 0.33 24.7217 22.8991 21.4799 20.8971 20.6024
34.13817727 -7.202962973 0.47 24.7272 22.7753 21.2414 20.5077 20.1386
34.55299688 -7.202273164 0.27 23.4103 21.8186 20.6575 20.1153 19.822
34.40783096 -7.200273489 0.58 26.8575 24.4608 23.0735 21.9395 21.4525
34.97203008 -7.199673115 0.63 25.1962 23.9529 22.5547 21.556 21.189
34.40055804 -7.198912124 0.78 25.8561 24.9963 23.4323 22.335 21.9174
34.32523031 -7.198526259 0.77 25.9337 24.7118 23.0302 21.954 21.4371
34.66091287 -7.199099621 0.57 24.1384 22.849 21.5284 20.5981 20.3024
34.92870626 -7.19771953 0.62 26.3368 24.7472 23.2764 22.2616 21.779
34.42044196 -7.199399612 0.45 24.5029 22.2638 20.6013 19.8191 19.4127
34.59596578 -7.196673619 0.19 25.1685 23.6052 22.6466 22.2572 22.036
34.73971275 -7.197308875 0.29 24.1877 22.4245 21.1833 20.671 20.3788
34.69226111 -7.196514903 0.46 25.0437 23.3957 22.1198 21.3993 21.0763
34.90164907 -7.196106216 0.86 26.4089 25.2123 23.4356 22.1346 21.4046
34.79736934 -7.19541322 0.77 26.1122 24.8106 23.0844 21.8867 21.3865
34.57692635 -7.196005733 0.75 99.0 25.4345 23.6142 22.3244 21.7551
34.47079555 -7.195971882 0.59 24.9202 23.8716 22.5264 21.7598 21.3348
34.73492907 -7.195270074 0.5 26.7087 24.4199 22.9196 21.9595 21.5033
34.36650425 -7.194719331 0.55 25.0672 23.7106 22.3544 21.5182 21.1469
34.73534805 -7.193211 0.46 24.6704 23.3768 21.9624 21.3651 20.9765
34.85774532 -7.193409761 0.67 25.7856 23.8062 22.3011 21.0538 20.5438
34.04779646 -7.191328769 0.78 27.4666 25.3934 23.6198 22.4354 21.591
34.27455402 -7.191185368 0.35 25.4343 23.4305 22.1478 21.492 21.1026
34.05577271 -7.191205116 0.41 24.5282 22.9364 21.5064 20.9081 20.5882
34.64178629 -7.192114909 0.63 25.4498 24.087 22.7171 21.7032 21.2811
34.85912446 -7.190789614 0.7 25.7541 24.1478 22.7428 21.498 20.966
34.21982251 -7.190945996 0.45 25.2029 23.0126 21.4674 20.6198 20.2359
34.9361006 -7.189757673 0.52 25.0395 23.7042 22.2509 21.5191 21.1299
34.60123984 -7.187994659 0.21 24.5429 22.859 21.8446 21.3933 21.155
34.44086457 -7.187820583 0.42 24.482 22.6866 21.235 20.5729 20.1996
34.20862824 -7.18610764 0.57 26.3869 24.633 23.1907 22.201 21.8358
34.95717813 -7.185002457 0.65 25.596 24.3586 23.281 22.3375 21.8718
34.73822418 -7.185019774 0.24 25.4138 23.7596 22.6663 22.1663 21.9401
34.60777007 -7.183919524 0.21 25.2095 23.7489 22.7788 22.3797 22.2087
34.83635662 -7.18334421 0.69 26.1171 24.1926 22.9024 21.4885 21.0502
34.08729436 -7.1827121 0.91 26.1008 25.1565 -99.0 22.0849 21.3574
34.83057887 -7.181097507 0.15 25.1376 23.5864 22.8137 22.3647 22.2342
34.74515919 -7.180318138 0.33 25.6724 24.1478 22.9197 22.4565 22.0603
34.14809415 -7.181260675 0.75 26.0481 24.2807 22.5581 21.2305 20.6183
34.4879433 -7.180227599 0.66 24.9944 23.515 22.049 20.9323 20.5106
34.76187713 -7.179251809 0.32 24.483 22.4884 21.2565 20.702 20.4255
34.83237917 -7.178251995 0.54 25.8396 23.4002 21.9056 20.7506 20.3229
34.71947608 -7.175940784 0.65 26.2391 24.8092 23.2268 22.1062 21.8033
34.9646692 -7.17660715 0.44 24.5216 22.8741 21.4887 20.8016 20.4988
34.35279494 -7.177009078 0.54 25.7489 23.493 22.0547 21.1244 20.7811
34.09489848 -7.175034519 0.55 24.7833 23.4378 21.8822 21.0932 20.6777
34.94442875 -7.174009046 0.62 27.7118 24.8972 23.4432 22.1534 21.756
34.10400322 -7.172233494 0.67 25.9646 24.436 23.0405 21.8569 21.4203
34.02780975 -7.170614822 0.44 25.7023 24.1307 22.6038 22.0106 21.6322
34.57281802 -7.169851108 0.57 26.2329 24.4246 23.1585 22.1367 21.7192
34.4749074 -7.169669006 0.45 25.1368 23.4499 21.8825 21.1608 20.7795
34.14257079 -7.169143839 0.86 26.3204 25.1136 23.2618 21.9259 21.202
34.58610698 -7.1694003 0.21 25.135 23.4635 22.5102 22.0375 21.7615
34.22797312 -7.168947363 0.96 25.2019 24.9213 23.564 22.3224 21.8248
34.96041548 -7.166612044 0.89 24.4003 23.693 22.6191 21.4963 20.7649
34.83814279 -7.167316786 0.58 99.0 24.7022 23.2312 22.1431 21.6501
34.91865224 -7.165524667 0.68 25.1967 23.9839 22.8948 21.842 21.3894
34.6929661 -7.166144716 0.56 26.0563 23.9019 22.502 21.4543 21.0916
34.36640895 -7.16459818 0.69 25.7525 24.5017 23.3185 22.2612 21.7479
34.9307939 -7.164392098 0.99 24.5127 24.0696 22.8817 21.701 20.9621
34.31050714 -7.164180872 0.6 25.8817 24.3361 23.1402 22.1448 21.6508
34.12074462 -7.163976971 0.37 24.9224 23.2345 21.8874 21.2827 20.9034
34.23149515 -7.164008042 0.65 25.5037 23.9853 22.6705 21.6145 21.0582
34.18781138 -7.162214195 0.63 25.6399 24.1222 22.6161 21.552 21.1592
34.56771897 -7.161194582 0.64 26.0502 24.5354 23.1086 22.046 21.6109
34.0529093 -7.161132174 0.5 24.8319 22.895 21.3601 20.5103 20.138
34.58975652 -7.158378682 0.43 25.8541 23.6361 22.0727 21.3617 20.938
34.18542939 -7.156126316 0.62 27.2508 25.0648 23.4913 22.4371 21.8451
34.89439939 -7.155922022 0.62 24.2805 23.1581 21.9582 21.1261 20.6232
34.16666747 -7.154232555 0.51 24.5073 23.2085 21.8845 21.1773 20.7834
34.44890167 -7.153688425 0.33 24.513 22.6267 21.2693 20.628 20.3732
34.74911376 -7.152543093 0.7 25.294 23.8141 22.2977 21.0827 20.6144
34.83497876 -7.151619421 0.7 25.018 23.6213 22.3223 21.0661 20.6304
34.12054353 -7.151219132 0.58 26.6967 24.2833 22.8183 21.6111 21.219
34.62295869 -7.15044098 0.17 24.3777 22.9108 22.1098 21.7171 21.4758
34.96866888 -7.149420628 0.72 26.6913 25.1436 23.6597 22.4134 21.8454
34.32070699 -7.150040197 0.68 27.19 23.9641 22.3738 21.0217 20.5309
34.67332921 -7.149794349 0.65 99.0 24.6611 22.9956 21.7679 21.3381
34.37785205 -7.150006145 0.63 26.9133 23.7476 22.268 20.9762 20.5314
34.81461341 -7.149407212 0.66 24.9661 23.2971 21.804 20.6316 20.2151
34.42917033 -7.148195403 0.6 26.0943 24.4121 22.9865 21.9338 21.5397
34.79940408 -7.148073097 0.62 26.2014 24.4336 23.0028 21.846 21.4949
34.52949492 -7.148415731 0.4 26.7151 24.174 22.7761 22.1348 21.9202
34.03562032 -7.146608383 0.78 26.675 25.2117 23.6158 22.37 21.7124
34.81279882 -7.14561576 0.55 25.9553 23.8938 22.5859 21.5087 21.1485
34.4371254 -7.145656473 0.56 25.647 23.5595 22.3444 21.1869 20.8751
34.18916984 -7.144483523 0.6 24.9975 23.8197 22.5861 21.6757 21.3402
34.07979643 -7.143988549 0.63 25.3246 23.9613 22.6278 21.566 21.2116
34.9063568 -7.144048272 0.47 25.4178 24.0639 22.6754 22.0644 21.6669
34.77830908 -7.144145533 0.86 24.9225 23.8198 22.8486 21.7672 20.8763
34.73412748 -7.143451404 0.73 25.9403 24.5864 22.9877 21.7079 21.2921
34.62188162 -7.141007042 0.8 99.0 25.8431 23.831 22.3523 21.8004
34.5196834 -7.139239457 0.72 26.0615 24.8017 23.2963 22.0418 21.6651
34.25415381 -7.135819412 0.64 26.1648 24.4375 22.9214 21.7712 21.3954
34.67716363 -7.133783256 0.76 26.6705 24.8988 23.3735 22.0761 21.3536
34.4934902 -7.133282816 0.45 25.5252 24.1446 22.5345 21.9219 21.5438
34.18415488 -7.132921554 0.59 25.2149 23.4911 22.0367 20.9626 20.5907
34.88076995 -7.13284081 0.57 26.3636 23.7008 22.2345 21.1339 20.5901
34.49490458 -7.131173184 0.43 26.2558 23.9735 22.4324 21.794 21.3655
34.16515197 -7.130791777 0.61 26.8544 24.6672 23.1586 22.0646 21.5838
34.36490341 -7.131609146 0.64 25.0273 23.4914 21.9295 20.8425 20.4563
34.26780429 -7.131359924 0.48 24.6618 22.7045 21.1479 20.4118 20.0602
34.78592245 -7.12874324 0.68 26.2239 24.9292 23.2692 22.2904 21.8089
34.73228913 -7.129235674 0.34 24.1085 22.8276 21.7374 21.2087 20.8978
34.2412193 -7.127384487 0.73 25.4702 24.4846 23.3088 22.2639 21.765
34.90021166 -7.127438139 0.77 26.0108 24.6599 23.1551 21.7038 21.1232
34.91390245 -7.127162317 0.44 25.357 23.016 21.5396 20.7937 20.362
34.48608469 -7.126420408 0.44 25.2052 23.5708 22.1282 21.5006 21.128
34.61101165 -7.124349211 0.53 26.2602 23.8886 22.345 21.2567 20.7872
34.04744434 -7.12369645 0.57 26.3558 24.6948 23.3711 22.4141 21.9419
34.0486893 -7.121596476 0.71 26.0278 24.6309 23.3803 22.1669 21.6534
34.66309565 -7.121062763 1.2 26.0934 25.3735 23.8153 22.461 21.663
34.90409729 -7.121634195 0.43 25.91 24.2096 22.6342 21.9554 21.6343
34.34107587 -7.120845248 0.57 25.1415 23.5583 22.1022 21.2289 20.698
34.29965852 -7.120757789 0.6 25.1679 22.9866 21.4716 20.3175 19.9224
34.18469459 -7.118787273 0.6 26.0634 24.6437 23.2289 22.2784 21.8355
34.77268836 -7.118873302 0.88 26.7397 25.4732 23.5005 22.2533 21.4151
34.75358731 -7.117063186 0.85 99.0 25.3154 23.327 21.9775 21.0472
34.37985615 -7.117308367 0.59 25.903 23.9759 22.5696 21.4768 21.0527
34.52295822 -7.116227554 0.83 25.9981 24.8435 23.2338 22.0633 21.2934
34.29195925 -7.115353853 0.61 99.0 24.9821 23.3907 22.262 21.7653
34.18088657 -7.114935525 0.73 24.7221 23.2698 22.0822 20.7583 20.1088
34.9215562 -7.114918511 0.6 24.8247 23.019 21.5647 20.4159 20.0865
34.55978751 -7.11342818 0.82 99.0 25.5762 23.7071 22.3998 21.4875
34.62059737 -7.113537567 0.46 24.644 23.3224 22.0718 21.4332 21.1019
34.76071778 -7.113366679 0.59 25.6884 23.9156 22.5751 21.5201 21.1006
34.97088176 -7.111123084 0.23 25.0448 23.5263 22.5515 22.0759 21.7042
34.47964135 -7.111124842 0.45 25.808 23.9538 22.4803 21.7807 21.3441
34.66267073 -7.110811553 0.59 25.253 23.896 22.5881 21.6719 21.2224
34.74982375 -7.110196268 0.76 26.3669 24.7576 23.3477 22.0446 21.3033
34.16938986 -7.109622681 0.49 27.1798 24.7001 23.276 22.387 21.9838
34.06098317 -7.109338236 0.45 25.1139 23.663 22.4428 21.831 21.4428
34.05433545 -7.107149773 0.99 26.358 25.5962 23.5651 22.3974 21.5078
34.23625727 -7.106268783 0.66 25.8027 24.2558 22.8665 21.6118 21.2836
34.08567533 -7.106388258 0.2 22.8733 21.469 20.5395 20.1323 19.9151
34.5586821 -7.1041913 0.82 25.3981 24.6212 23.1106 21.8683 21.3902
34.88270318 -7.102627684 0.92 26.085 25.4304 23.6446 22.4557 21.8939
34.52654423 -7.102925681 0.36 25.0544 23.5377 22.3319 21.7737 21.3705
34.46010345 -7.101903309 0.33 25.4383 23.6486 22.2903 21.7146 21.4037
34.45838913 -7.101486121 0.65 99.0 24.9256 23.3576 22.1777 21.5808
34.33701913 -7.101046574 0.86 26.1979 25.1886 23.5444 22.1949 21.5103
34.28068297 -7.101629261 0.85 25.7596 24.7318 23.3032 22.0674 21.3155
34.47730127 -7.098469421 0.39 25.2419 23.2263 21.7021 21.0512 20.6968
34.46868052 -7.098194236 0.42 25.1369 23.3318 21.8477 21.1673 20.8583
34.78516619 -7.097603103 0.44 25.3036 23.5137 22.0254 21.3641 20.9342
34.62667017 -7.096734901 0.23 24.2069 22.6455 21.5466 21.0867 20.8889
34.9666272 -7.094603317 0.78 26.1328 24.919 23.4168 22.0954 21.5194
34.4704524 -7.094747982 0.48 24.8467 23.3891 22.0821 21.4168 20.9945
34.08990102 -7.093543246 0.45 24.8404 23.4114 22.1353 21.5318 21.1185
34.69915177 -7.089839145 0.62 25.7003 23.4329 21.9063 20.6709 20.206
34.32735148 -7.088722772 0.94 26.356 25.3661 23.4479 22.1646 21.2883
34.62501978 -7.08650464 0.63 25.3886 23.6932 22.2491 21.1352 20.6819
34.30004449 -7.086484204 0.66 24.3824 22.9534 21.4975 20.3748 19.9666
34.29462062 -7.084436022 0.73 25.3883 24.4123 23.3099 22.1774 21.7723
34.56709931 -7.085464204 0.55 24.5886 22.8637 21.4177 20.4994 20.128
34.60748391 -7.08447793 0.74 26.1791 24.3944 22.7322 21.3641 20.8068
34.48068716 -7.085648735 0.53 24.4632 23.0928 21.8608 21.0522 20.6808
34.67091041 -7.083546758 0.41 25.6256 23.3805 21.9665 21.2457 20.9332
34.95968569 -7.083491138 0.58 25.7618 23.6934 22.2952 21.2439 20.7526
34.61074708 -7.081210792 0.64 25.9786 24.6111 23.268 22.2157 21.8023
34.19202563 -7.080674488 0.46 25.0975 23.6972 22.3546 21.7351 21.3298
34.56565477 -7.081459574 0.7 25.1645 23.9657 22.8556 21.804 21.281
34.16053373 -7.078336126 0.63 26.4577 24.8098 23.3561 22.1955 21.868
34.64609073 -7.078414129 0.57 99.0 24.044 22.6399 21.5364 21.1043
34.64041998 -7.078208902 0.62 27.0944 24.4588 22.716 21.5987 21.2017
34.25698486 -7.077223911 0.89 25.8823 25.0048 23.2868 21.9688 21.2895
34.51454747 -7.075753831 0.2 24.9837 23.4285 22.4388 21.9599 21.8409
34.46254481 -7.075201428 0.67 99.0 25.2948 23.7304 22.4964 21.9388
34.4858026 -7.075686061 0.66 26.7985 24.8387 23.6264 22.4157 21.8245
34.19927459 -7.07426878 0.92 26.3185 25.3136 23.4861 22.0996 21.2932
34.92602231 -7.073487151 0.9 24.892 24.1977 23.1886 21.9631 21.2967
34.22156521 -7.073061799 0.69 26.5777 24.7028 23.0996 21.8862 21.3852
34.23302742 -7.072642859 0.64 99.0 25.1725 23.6895 22.4661 21.9426
34.22092042 -7.070185752 0.46 25.7024 24.2637 22.9148 22.2952 21.8941
34.14844926 -7.070024783 0.68 26.2098 24.6887 23.5574 22.4085 21.891
34.10687425 -7.068633814 0.44 24.1524 22.717 21.3683 20.7824 20.39
34.54048565 -7.068065274 0.5 25.4408 23.3012 21.848 21.0765 20.6727
34.69319775 -7.067978472 0.62 25.3472 24.1252 22.8236 21.8809 21.49
34.3511541 -7.065597667 0.7 25.3456 24.0645 22.7296 21.4732 21.1034
34.21043247 -7.064615096 0.47 25.1333 23.4936 22.0658 21.3882 20.962
34.64391777 -7.063231602 0.82 25.6193 24.8106 23.4509 22.1947 21.6755
34.07562257 -7.062123275 0.7 25.745 24.3618 23.3166 22.174 21.6515
34.68584189 -7.062389379 0.52 25.2362 23.3563 21.8793 20.9494 20.5364
34.2238733 -7.061502494 0.58 26.1283 24.3846 22.8713 21.8398 21.4846
34.33105494 -7.060813152 0.49 24.7507 23.1439 21.7181 20.9398 20.5944
34.37850189 -7.059112666 0.64 26.2538 24.0935 22.6399 21.4024 20.9513
34.2094918 -7.057937838 0.44 25.1045 23.3345 21.8363 21.1227 20.7611
34.03664284 -7.057118641 0.54 25.4294 24.0228 22.472 21.6568 21.3176
34.21381389 -7.056410619 0.32 23.3071 21.8955 20.7118 20.1751 19.9004
34.14626153 -7.054692298 0.47 24.8286 23.0321 21.5524 20.6917 20.3613
34.22650942 -7.052152018 0.71 26.1614 24.8471 23.3896 22.165 21.7504
34.30787942 -7.052289111 0.7 25.9181 24.437 23.0164 21.8382 21.3131
34.38427885 -7.052300922 0.57 24.9065 23.1396 21.6156 20.5836 20.1926
34.47614642 -7.050544481 0.49 25.7335 23.9899 22.4542 21.6279 21.244
34.20522065 -7.056589291 0.42 22.736 20.9866 19.4814 18.7918 18.4703
34.19790807 -7.04978645 0.57 27.5659 24.6166 23.1351 21.9952 21.6053
34.19854255 -7.048661524 0.52 25.037 23.8966 22.5246 21.9139 21.4419
34.31675551 -7.047800473 0.36 25.1832 23.7477 22.6112 22.0339 21.6702
34.18928819 -7.04776133 0.6 26.0913 24.0873 22.6051 21.4867 21.1169
34.06764337 -7.047680701 0.75 26.1332 24.6834 23.1753 21.8936 21.301
34.23232659 -7.047027269 0.39 25.0189 23.3397 21.8659 21.2156 20.9313
34.59680166 -7.044016891 1.0 99.0 25.6783 23.1689 21.894 20.9043
34.08866103 -7.043588949 0.47 25.7209 23.3711 21.7971 21.008 20.5035
34.374124 -7.043124203 0.62 25.2649 24.1298 22.9399 22.0272 21.6736
34.43985531 -7.042230298 0.44 23.5627 21.9845 -99.0 19.8486 19.5099
34.73559125 -7.040401552 0.82 26.2648 25.2506 23.5991 22.1863 21.618
34.44025995 -7.040188921 0.47 25.8863 24.2463 22.8101 22.0566 21.7796
34.89081778 -7.040883023 0.34 24.2849 22.8162 21.6542 21.1365 20.7374
34.50247761 -7.040593771 0.96 24.9656 24.4938 23.2787 21.9961 21.3499
34.73313943 -7.040595631 0.82 25.0507 23.9142 22.1404 20.7565 20.2372
34.08417389 -7.038366004 0.58 25.9566 24.4134 23.0793 22.1518 21.6611
34.17579368 -7.037979158 0.38 26.3827 24.309 22.853 22.2511 21.8787
34.03945252 -7.037502618 0.87 26.1611 25.1836 23.6187 22.4113 21.5968
34.41357466 -7.038155082 0.46 24.4445 22.8799 21.4076 20.6969 20.3762
34.32506565 -7.038288438 0.6 23.7403 22.4378 21.0334 20.0029 19.7126
34.66790798 -7.035448729 0.78 25.8359 24.8528 23.3234 22.1023 21.6549
34.39778274 -7.034778966 0.82 27.1178 25.9111 24.0542 22.4609 21.6967
34.58837555 -7.03438451 0.86 25.3279 24.4472 23.3235 21.9772 21.3607
34.63462812 -7.034816446 0.62 99.0 24.1807 22.4691 21.3594 20.9281
34.18089296 -7.03324191 0.8 27.3369 24.8904 22.8608 21.5902 20.8955
34.69169971 -7.032821097 0.46 26.0236 23.708 22.3179 21.3583 20.9955
34.94296202 -7.033019478 0.42 25.915 23.5071 22.0955 21.4772 21.1105
34.90836588 -7.031937761 0.85 99.0 25.5993 23.4723 22.1935 21.373
34.46896816 -7.029378775 0.54 25.5043 23.8736 22.3916 21.5112 21.1714
34.20080618 -7.028633501 0.63 26.5308 24.2773 22.7805 21.5607 21.0597
34.20548218 -7.027810523 0.72 26.2769 24.9217 23.4193 22.2198 21.7226
34.66711341 -7.028760137 0.43 24.4127 22.8659 21.5079 20.9202 20.5035
34.5886412 -7.027002231 0.65 25.8238 23.7963 22.2382 21.0527 20.6107
34.32722709 -7.02523232 0.7 26.2725 24.7558 23.2376 22.0816 21.5056
34.5863858 -7.023597265 0.65 99.0 24.4201 22.7386 21.5355 21.0864
34.66780118 -7.023756672 0.66 23.9915 22.9023 21.6882 20.6904 20.3126
34.88529732 -7.021113061 0.77 25.7187 24.4544 22.9396 21.5352 21.008
34.73311298 -7.021189784 0.53 25.6688 23.598 22.2216 21.2214 20.8983
34.61354924 -7.020362103 0.75 25.1846 24.4227 22.9881 21.9915 21.5789
34.76456117 -7.020603245 0.82 25.8303 24.4133 22.5417 21.2204 20.4566
34.66389437 -7.019574029 0.66 99.0 24.7528 23.133 21.8324 21.4472
34.53450813 -7.019148201 0.48 25.6369 24.3172 23.0694 22.392 22.0612
34.55684914 -7.019139252 0.63 99.0 24.7884 23.2703 22.0597 21.5499
34.16983151 -7.019668548 0.49 24.9401 23.3824 21.9133 21.2079 20.7294
34.04313265 -7.018574391 0.47 25.2022 23.4921 22.0615 21.3966 20.9713
34.91084632 -7.018692369 0.52 25.1922 23.6394 22.3453 21.5197 21.1152
34.91603546 -7.018257781 0.43 26.1866 23.9044 22.5037 21.7604 21.324
34.66600243 -7.018754832 0.62 25.7678 24.2547 23.0435 21.9227 21.576
34.93206479 -7.018086148 0.48 24.7185 23.2722 21.9114 21.2228 20.8176
34.70629812 -7.016297613 0.81 25.4184 24.5478 22.8073 21.4643 21.0772
34.29267944 -7.015998684 0.5 25.686 24.1252 22.6871 21.8631 21.5911
34.18032377 -7.015612584 0.49 26.3454 23.8256 22.8062 21.9193 21.5883
34.2080748 -7.015732385 0.39 24.3325 22.8042 21.4261 20.8353 20.522
34.5960397 -7.014823759 0.63 26.786 24.6279 22.9849 21.8464 21.4
34.7880959 -7.014435386 0.29 25.862 24.0413 22.8902 22.39 22.1054
34.80916389 -7.014008215 0.34 25.1818 23.2161 21.921 21.2843 20.9042
34.41067364 -7.014224613 0.55 24.7948 23.3792 22.0967 21.2247 20.8358
34.30710884 -7.014258408 0.5 24.443 23.1527 21.8186 21.1141 20.7604
34.18409596 -7.015094926 0.58 25.4426 24.0746 22.9128 22.05 21.5319
34.87870011 -7.013633243 0.63 27.3709 24.5885 23.4514 22.0458 21.6161
34.39629776 -7.013351014 0.65 24.3075 23.0934 21.7381 20.6977 20.3066
34.17918094 -7.014199128 0.62 25.3907 23.3732 21.8684 20.7415 20.2776
34.57695985 -7.013182731 0.47 24.6325 22.6846 21.1241 20.4268 20.0296
34.14450099 -7.009886592 0.57 24.8037 23.4391 21.9766 21.0805 20.706
34.8071371 -7.009049933 0.31 24.892 23.442 22.2654 21.745 21.5099
34.06864248 -7.008324496 0.76 99.0 25.534 23.6294 22.3938 21.8211
34.18025065 -7.008784612 0.48 25.2194 22.9597 21.4961 20.4415 20.0457
34.30606519 -7.007005623 0.3 24.7559 23.3079 22.165 21.6908 21.395
34.91991867 -7.007891623 0.47 24.3544 22.693 21.2829 20.5199 20.2322
34.78050973 -7.006421705 0.52 26.7557 24.1759 22.746 21.6673 21.3235
34.36271864 -7.006055505 0.65 26.3641 24.6955 23.4277 22.2776 21.7818
34.92209148 -7.006322278 0.46 24.5241 23.1599 21.9204 21.3244 20.8973
