# ra  dec  z  mag_u  mag_g  mag_r  mag_i  mag_z
56.2849636331558  0.951843423531146  0.343273  24.68246  20.99826  19.39164  18.774  18.48942
56.599710583466  0.951607571066235  0.32292  22.51897  20.45497  18.81079  18.26515  17.96698
56.5762652062331  0.981868237415083  0.304414  21.88703  20.02504  18.3163  17.80673  17.44337
56.5212867645919  0.889933921976415  0.334202  24.79227  20.6609  18.87721  18.35433  18.15099
56.4927933773068  1.0202961230539  0.435959  23.25093  20.7248  19.04529  18.29015  17.90001
56.565372520237  1.00490718915117  0.316968  25.58481  20.3714  18.78928  18.25066  17.86995
56.6795977074714  1.04251973561175  0.305688  22.56597  19.87805  18.1342  17.64496  17.29032
56.8732710535553  0.855856653118584  0.322354  23.89449  19.98589  18.34053  17.721  17.40883
56.7675129443013  0.894699776801568  0.370094  21.74744  21.0895  19.28488  18.75824  18.42174
56.8891793247234  1.01949888121495  0.300165  25.09206  20.57587  18.96883  18.43514  18.12925
57.0195713538906  0.995046539531836  0.297224  22.38924  20.27279  18.69853  18.15901  17.79732
57.1670761127434  0.925185844110367  0.315897  23.05037  20.57281  18.97559  18.44849  18.2048
57.4519494397633  0.989337547262648  0.343883  22.03389  20.97062  19.25697  18.68963  18.37588
57.35996372301  1.00128985566335  0.366084  22.50803  21.08805  19.37676  18.79599  18.53799
57.5706660941905  1.01970963431899  0.361186  21.57909  21.12965  19.35434  18.79214  18.43765
57.6058392035129  0.938857197365763  0.337402  24.79141  21.29364  19.49287  18.94349  18.64703
57.7571362430136  1.00003344930054  0.320347  22.93818  20.87897  19.22255  18.68009  18.44862
57.7319196005583  0.899833770176649  0.273345  23.02075  20.10898  18.61627  18.12144  17.75838
57.9017236103599  0.973260729392296  0.323756  21.78419  20.24711  18.65115  18.04959  17.70798
57.8694901765627  0.871186066617624  0.341326  23.15113  21.18047  19.4941  18.89562  18.63955
57.8282535927551  1.02402212605706  0.330635  24.16421  20.93163  19.16746  18.61952  18.31652
57.8355575495057  1.02389591384605  0.459975  21.81737  19.96787  18.39374  17.51686  17.08096
58.0430484449034  0.971127981878398  0.286051  25.12621  20.47572  18.94176  18.40014  18.11215
58.2474670690697  0.971061637387875  0.288905  23.50212  20.6359  19.12785  18.59415  18.27245
58.2098076493011  1.01117917547082  0.534501  22.47426  21.10098  19.48092  18.49455  17.93932
58.3220008924054  0.87312551077869  0.331139  21.62034  20.43595  18.78363  18.25909  17.95778
58.2604923175012  0.878132860735807  0.28823  23.71209  20.23689  18.69953  18.20814  17.87829
58.3663051258901  0.854422454678719  0.295984  21.4028  19.72392  18.1431  17.6313  17.29721
58.5917647861398  0.954695975355364  0.310134  22.7417  20.37323  18.80054  18.28451  18.0494
58.8784741570434  1.04513618825751  0.489638  22.05539  21.04996  19.36009  18.4828  18.03563
58.9838533625316  0.861718709229973  0.305577  21.49512  19.99979  18.34544  17.81669  17.57559
59.0605781828546  0.910972487705869  0.301493  22.31157  20.42635  18.87584  18.34631  18.08007
59.2497384285251  1.02966995002611  0.299413  23.98442  20.62266  18.92102  18.45638  18.14552
59.4583724090462  0.966598572636486  0.250636  23.92376  20.03265  18.45883  18.02868  17.70134
59.4249985890215  1.04572256119314  0.360755  22.02259  20.46978  18.77486  18.14989  17.73153
59.3085440878267  0.987930435260955  0.291806  23.37524  20.23274  18.69625  18.24328  17.9377
59.4833506893435  0.908171759997814  0.445597  21.77015  20.97213  19.0897  18.3194  17.93961
59.8149758536112  0.878466632837759  0.334058  24.33851  20.74455  19.08147  18.52408  18.18906
59.8146362296136  0.886945777773861  0.342071  21.93899  20.42909  18.70135  18.10889  17.77736
59.7707369242016  0.857604108132895  0.285081  24.20975  20.3866  18.88829  18.333  18.02605
59.6587114815017  0.976308947717936  0.372746  21.74797  20.65212  18.72998  18.11912  17.73387
59.8186041303866  0.869229072857137  0.318737  23.82777  20.21752  18.33769  17.74222  17.565
59.9947004316157  1.00614478440102  0.260008  24.66898  18.97982  17.36173  16.89824  16.57105
59.9913968652248  0.858923724144268  0.350276  22.35034  20.9714  19.13481  18.55553  18.25785
60.2175128566267  0.899502088233491  0.325825  22.18272  20.51332  18.45448  17.93148  17.65855
60.1024123785838  0.924227301746494  0.320228  24.49765  20.68822  19.1194  18.5554  18.18708
60.2702858161405  0.971844421517497  0.331263  23.65256  20.40436  18.63939  18.1736  17.80426
61.0548116823583  0.853453953829053  0.306415  21.17352  20.03338  18.31859  17.85774  17.63677
61.1932997850772  0.988017287525439  0.261995  23.88057  19.58829  18.0259  17.55416  17.318
61.7671514950017  0.9961170817759  0.31791  24.05836  20.80079  18.99357  18.50167  18.25765
61.3629072034125  1.01918501135625  0.312611  22.60888  20.55824  19.00793  18.43706  18.25501
61.3344806485061  1.0062266195978  0.3024  22.82796  20.3267  18.34948  17.81361  17.4774
61.382452198903  0.974871160569529  0.279012  23.29655  20.66159  19.17823  18.72208  18.37336
61.8438564075603  0.983960734101068  0.308387  24.55258  20.1141  18.37829  17.88707  17.56196
62.1519646589306  0.952744481993299  0.290236  21.52601  20.29099  18.77896  18.25513  17.98147
62.4401381258592  0.87583030618385  0.345881  22.62508  20.60079  18.87226  18.27184  17.98224
62.308605930022  0.992759761588159  0.490143  24.48736  20.69085  19.0568  18.17646  17.67894
62.9589526445475  0.936822066906325  0.368677  22.33197  20.91058  19.25097  18.60476  18.28413
62.9041762480456  0.98602568972269  0.391994  25.2372  20.96771  19.06451  18.37549  18.02656
63.3174280867125  0.919865131786615  0.37685  21.84577  21.13666  19.43807  18.90759  18.5591
63.1414762243731  0.861556462171779  0.351169  23.62287  21.14257  19.26927  18.81615  18.29779
63.3768111418077  1.00607247996167  0.364926  21.64508  20.94045  19.29824  18.75188  18.38316
63.5898531513989  1.0333512994152  0.348584  23.70859  21.32009  19.51867  19.00197  18.5909
63.578201093807  0.880826822670525  0.395052  22.74746  21.17317  19.4073  18.74466  18.34186
63.5295570818893  0.967923397137304  0.452536  24.37758  20.91324  19.07161  18.27291  17.83295
63.6731494109267  0.940460712908049  0.315644  22.49245  20.54779  18.88503  18.35901  18.10705
63.7158519467679  0.924474244926147  0.334819  23.66999  21.0957  19.45549  18.95961  18.62771
63.7197068642579  0.928433542701597  0.286552  21.28373  20.05954  18.49689  17.98181  17.72193
63.7107508552926  0.923928975178193  0.317414  22.71864  20.40194  18.76921  18.22854  17.92198
63.7723825963151  1.03114652080347  0.351566  24.86959  21.03925  19.3557  18.74614  18.45962
63.7663331270502  0.978784436196151  0.36914  22.9649  20.51272  18.78331  18.13065  17.79006
63.8675116157918  1.04066999015228  0.434292  25.41693  21.25575  19.37803  18.61895  18.26942
63.8422113044724  0.985873919431241  0.374738  23.54504  21.11728  19.41792  18.78044  18.45637
64.052160016554  0.889909611919498  0.29777  22.03359  20.28755  18.71948  18.19089  17.87557
64.0718204349461  1.03170071356661  0.324379  22.17346  19.93277  18.23067  17.71257  17.3684
64.3838517591749  0.999445468289466  0.292961  21.63278  20.16506  18.625  18.08629  17.79424
64.5847005187139  1.04411619593446  0.322482  24.28299  20.28736  18.6722  18.1352  17.75478
64.49033666772  0.965081743039542  0.321867  25.66728  20.75356  19.19091  18.72342  18.36368
64.4815123713689  1.02712346192525  0.292363  22.09407  20.26095  18.70526  18.18513  17.88362
64.6462813941441  0.874952561624543  0.312997  23.0462  20.67178  19.13867  18.55216  18.26842
64.8654925388989  0.957864354305834  0.324929  22.31888  20.5689  18.95896  18.40775  18.11031
65.0845009667487  0.960105564832561  0.275102  21.96255  19.6572  18.13472  17.64114  17.34599
65.2679686143013  0.944208847375308  0.28417  22.88783  20.28518  18.76804  18.19421  17.88255
65.1696347353671  0.966694532442658  0.340725  23.39707  20.5832  18.76213  18.1944  17.85628
65.1502659100914  0.979823712706335  0.278809  21.83801  19.7365  18.2075  17.69925  17.38369
65.1524894248234  0.979244992423351  0.29514  22.32898  19.98759  18.42514  17.85426  17.54751
65.5483195552922  1.01866061650758  0.349873  21.83253  20.78456  19.08907  18.51311  18.18869
65.4260221985197  0.945787019846831  0.358457  22.7848  20.49705  18.70789  18.12888  17.6771
65.8614677275052  0.952434182514369  0.432777  22.20622  20.9354  19.16156  18.41647  18.03698
65.8885916159574  0.963579886948422  0.287513  25.43889  20.92837  19.43837  18.93247  18.51691
65.9467540934882  1.02182049897377  0.344591  22.4269  20.76069  18.98945  18.43894  18.07727
66.0570716555403  0.868069529843327  0.332723  23.34404  20.88065  19.2907  18.69591  18.32976
66.1384249723773  0.887726735504774  0.276582  22.33244  20.60066  19.10909  18.60528  18.27068
66.015909328336  0.992849903751905  0.344275  23.58224  21.1652  19.44026  18.87694  18.49575
66.0812305091237  0.953458297786692  0.37119  23.49984  21.12603  19.33029  18.70463  18.34897
66.4176409295739  0.852371071773325  0.276702  21.89223  20.16405  18.68228  18.15681  17.81589
66.6646516755749  1.03590090731624  0.305229  21.4233  20.2583  18.69442  18.15865  17.85914
66.6804438918166  0.974407577488496  0.318723  22.22552  19.90259  18.26589  17.67905  17.28116
66.691546219807  0.923621824805998  0.376231  22.33562  21.1922  19.4217  18.79476  18.41117
51.3999720274589  -1.2633555286293  0.402187  21.31225  20.90538  18.9956  18.34803  17.82655
64.6361419110792  -1.26037638889918  0.347266  22.60039  20.84746  19.03669  18.5173  18.09025
64.65420739737  -1.25567902647793  0.340291  22.83632  20.22712  18.50822  17.92795  17.52372
64.8453870726914  -1.25893732190647  0.288033  22.96726  20.08766  18.54599  17.99853  17.66289
69.9404680818433  -1.16975767276541  0.365957  21.68244  20.59734  18.80379  18.19004  17.74758
69.9884163907852  -1.17744825167386  0.381292  23.58619  21.11739  19.31624  18.6818  18.25101
70.0187403752611  -1.22575525169247  0.350359  21.85567  20.57223  18.91833  18.27691  18.0095
70.6577359113693  -1.25671977241352  0.393531  24.02409  20.89245  19.16856  18.50752  18.01346
71.8284098942053  -1.25912455665898  0.296366  21.88526  19.88604  18.28433  17.74051  17.39101
73.4540517053291  -1.25862713829778  0.321128  24.81591  20.18768  18.57403  18.01577  17.8082
94.3149111853468  -1.21241538458924  0.331296  21.13744  20.05806  18.35491  17.78672  17.39558
94.8257498753342  -1.24381369993968  0.288169  21.58024  20.01769  18.51765  17.97372  17.68565
94.6334691173443  -1.1738935432554  0.27583  21.38669  19.79063  18.2964  17.8083  17.57909
94.7948821583117  -1.16170840454799  0.279654  21.46704  19.84182  18.3477  17.77502  17.51025
94.8254821207763  -1.21988305986564  0.281749  24.43312  20.46713  18.98662  18.53747  18.16002
95.1290255016477  -1.21378249531225  0.290967  22.20836  19.95189  18.17685  17.7339  17.32619
95.1602140651373  -1.26363654116195  0.349943  23.80264  21.19655  19.37793  18.8866  18.52632
95.7081533413841  -1.12653562938928  0.426933  23.85757  21.07888  19.04257  18.27767  17.81139
95.4868533631025  -1.09722681665008  0.322951  23.63925  20.94955  18.76856  18.20638  17.9392
95.1856612504916  -1.08685043007882  0.288908  22.27411  20.03522  18.49128  17.94337  17.63567
95.5504383194226  -1.06668956747938  0.292456  21.01798  19.8568  18.31408  17.8161  17.45924
95.2843465086657  -1.22893492755573  0.253916  23.03597  19.29383  17.68888  17.20421  16.94636
95.8249612991667  -1.21689755905681  0.371922  22.88111  20.70685  18.81792  18.21671  17.78387
95.8007984450969  -1.1570481195232  0.451566  23.721  20.68299  19.10204  18.30052  17.89562
95.8432910430388  -1.19398291749843  0.263674  23.99221  20.45548  18.99365  18.60259  18.25521
97.8571181948207  -1.20244121837245  0.391428  20.04358  21.84292  19.30714  18.53784  18.15254
94.1660950592387  -0.815490722431128  0.293839  23.09438  22.73492  20.18194  19.51898  19.63303
94.6096646594978  -0.766550576330138  0.346686  23.53377  21.09194  19.40054  18.80878  18.5769
95.0482376549988  -0.821211125576376  0.307484  22.83617  19.9226  18.3317  17.74082  17.34241
94.8753228375505  -0.807570336410455  0.489202  21.26064  23.71862  20.15026  19.07891  19.97146
95.2227177767701  -0.781041712029352  0.466929  23.76289  20.89573  19.09761  18.26045  17.84285
95.7478591582543  -0.640185285228772  0.26599  19.57374  19.28312  17.68908  17.08378  16.87871
96.1360858400476  -0.718335338513252  0.362302  21.60336  20.73087  18.3576  17.64339  17.25089
96.0624199307384  -0.684112071241431  0.299554  21.34862  19.69013  18.18033  17.70092  17.42948
96.3200169013415  -0.78297804608962  0.44044  21.4818  21.51867  19.01562  18.211  17.98887
96.3855847577935  -0.839869162961866  0.276217  21.03379  19.25626  17.6882  17.18667  16.88314
96.8740064949747  -0.755297237103617  0.276739  21.62557  20.55565  18.37818  17.83762  17.52751
96.6733585415508  -0.840113488624244  0.338226  21.55157  20.30886  18.38267  17.82468  17.578
97.1113161348832  -0.765273962535903  0.264991  19.64173  21.70996  19.11088  18.37315  18.07278
97.127619457847  -0.770627672548167  0.405271  21.49225  22.03011  19.53656  18.77197  18.30541
97.4378515489255  -0.669108361929777  0.446985  19.44727  21.2522  19.18516  18.49046  18.17321
97.6126577680747  -0.804070640870515  0.497587  19.64567  21.53671  18.74565  18.0519  19.14983
97.5694583601711  -0.69331144498253  0.431316  19.88851  20.54635  18.63926  17.88928  17.48768
97.9045984209981  -0.706423930280928  0.510832  17.28675  21.01049  18.81144  18.16858  17.91759
98.0466691007258  -0.693006336737709  0.39549  19.9066  21.03606  18.72945  17.88589  17.73995
63.4186831400605  -0.407312633885357  0.306013  21.36362  19.92097  18.30482  17.75772  17.46069
94.3134074290533  -0.226481967613862  0.28483  24.00281  19.56741  18.05337  17.44875  17.21413
94.2971772714887  -0.287978887570151  0.286707  22.90509  20.0516  18.50947  17.96356  17.66103
94.3370223302458  -0.292175577244139  0.334896  22.24385  20.95901  19.22218  18.67229  18.37403
78.6673217280278  -0.425152707889887  0.354253  22.97612  21.17048  19.394  18.87528  18.55373
95.0875666931178  -0.416527527585884  0.329339  23.26124  20.33939  18.38337  17.86646  17.51612
94.7806737161002  -0.23451080565636  0.346926  22.92816  20.66986  18.86147  18.2853  17.94163
95.9996434290107  -0.350722779324691  0.203059  22.3628  19.38654  17.92709  17.54294  17.27235
96.1234701697833  -0.353087575713262  0.375845  22.16562  21.41518  18.94267  18.32685  17.89727
96.5791734055716  -0.270738417081158  0.32719  21.11431  20.57684  18.52345  17.91916  17.72625
96.528760442349  -0.35534985361531  0.316057  22.07714  20.24266  18.5832  18.07635  17.84117
97.4069858606949  -0.377341326025319  0.190679  19.2728  19.05009  17.35604  16.9149  16.83939
97.3796918028673  -0.312437225233457  0.33829  20.93073  19.12401  17.2101  16.58763  16.34231
97.4685935236805  -0.394558943270847  0.26072  20.52011  21.08978  18.97433  18.27413  18.94553
97.5771888660387  -0.398062795291345  0.354567  18.80859  19.57983  17.80675  17.16838  17.0263
97.9892045122499  -0.293562369921894  0.283291  18.52832  21.09452  18.61943  17.83813  17.54038
98.0797520966268  -0.216103302919557  0.221276  20.7915  19.65386  17.60218  17.10666  16.96377
98.5649728966558  -0.259747952265729  0.145126  19.10764  17.4849  16.38916  15.88241  15.62013
94.49008324934  -0.000110982284859534  0.443548  22.66259  20.88608  19.28398  18.51157  18.05693
95.2938597502302  0.187270107252752  0.315638  22.27355  20.01182  18.38539  17.91171  17.67063
96.4977918484327  0.142801722721584  0.304606  21.85959  20.06984  18.36695  17.90599  17.46445
96.4198454228824  0.187213874533334  0.274884  22.95981  20.0183  18.527  18.07073  17.84718
97.4064741277573  0.0935764581607125  0.38496  20.78893  20.71097  18.75223  18.0853  17.80706
97.7472427952919  0.165416952867609  0.375779  19.33909  22.02032  19.5929  18.84935  19.15819
